Product Name,Category,Original Price (₹),Discounted Price (₹),Discount Amount (₹),Discount (%),Rating,Star Product
"Bajaj Splendora 3 Litre 3KW IWH Instant Water Heater (Geyser), White",Home&Kitchen,5890.0,2599.0,3291.0,55.874363327674025,4.1,False
KENT 16052 Elegant Electric Glass Kettle 1.8L 2000 W | Blue LED Illumination | Borosilicate Glass Body | Boil Drying Protection | Used as Boiler | Milk | Tea | Water & Soup | 1 Year Warranty,Home&Kitchen,2000.0,1199.0,801.0,40.050000000000004,4.0,False
"Bajaj New Shakti Neo 15L Vertical Storage Water Heater (Geyser 15 litres) 4 Star BEE Rated Heater For Water Heating with Titanium Armour, Swirl Flow Technology, Glasslined Tank (White), 1 Yr Warranty",Home&Kitchen,13150.0,5499.0,7651.0,58.182509505703415,4.2,False
"Lifelong LLMG23 Power Pro 500-Watt Mixer Grinder with 3 Jars (Liquidizing, Wet Grinding and Chutney Jar), Stainless Steel blades, 1 Year Warranty (Black)",Home&Kitchen,3500.0,1299.0,2201.0,62.885714285714286,3.8,False
"Bajaj Majesty DX-11 1000W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, White and Blue",Home&Kitchen,785.0,599.0,186.0,23.694267515923567,4.2,False
"Bajaj Rex 500W Mixer Grinder with Nutri-Pro Feature, 3 Jars, White",Home&Kitchen,3210.0,1999.0,1211.0,37.72585669781932,4.2,False
"Lifelong LLEK15 Electric Kettle 1.5L with Stainless Steel Body, Easy and Fast Boiling of Water for Instant Noodles, Soup, Tea etc. (1 Year Warranty, Silver)",Home&Kitchen,1000.0,549.0,451.0,45.1,3.6,False
"Lifelong LLQH922 Regalia 800 W (ISI Certified) Quartz Room Heater with 2 Power settings, Overheating Protection, 2 Rod Heater (1 Year Warranty, White)",Home&Kitchen,2000.0,999.0,1001.0,50.05,3.8,False
"R B Nova Lint/Fabric Shaver for Cloths, Lint Remover for Woolen Sweaters, Blankets, Jackets/Burr Remover Pill Remover from Carpets, Pack of 1",Home&Kitchen,1999.0,398.0,1601.0,80.09004502251126,4.1,False
"Bajaj Immersion Rod Water Heater 1500 Watts, Silver",Home&Kitchen,720.0,539.0,181.0,25.13888888888889,4.1,False
INALSA Electric Kettle 1.5 Litre with Stainless Steel Body - Absa|Auto Shut Off & Boil Dry Protection Safety Features| Cordless Base & Cord Winder|Hot Water Kettle |Water Heater Jug,Home&Kitchen,1595.0,699.0,896.0,56.175548589341695,4.1,False
Prestige PIC 20 1600 Watt Induction Cooktop with Push button (Black),Home&Kitchen,3645.0,2148.0,1497.0,41.06995884773663,4.1,False
"Pigeon Healthifry Digital Air Fryer, 360Â° High Speed Air Circulation Technology 1200 W with Non-Stick 4.2 L Basket - Green",Home&Kitchen,7950.0,3599.0,4351.0,54.72955974842767,4.2,False
"PrettyKrafts Laundry Basket for clothes with Lid & Handles, Toys Organiser, 75 Ltr Black & Grey",Home&Kitchen,999.0,351.0,648.0,64.86486486486487,4.0,False
Philips GC1905 1440-Watt Steam Iron with Spray (Blue),Home&Kitchen,1745.0,1614.0,131.0,7.507163323782234,4.3,False
Havells Immersion HB15 1500 Watt (White Blue),Home&Kitchen,1295.0,719.0,576.0,44.478764478764475,4.2,False
"AGARO LR2007 Lint Remover, Rechargeable, for Woolen Sweaters, Blankets, Jackets, Burr Remover, Pill Remover From Carpets, Curtains",Home&Kitchen,1499.0,678.0,821.0,54.769846564376245,4.2,False
"Pigeon 1.5 litre Hot Kettle and Stainless Steel Water Bottle Combo used for boiling Water, Making Tea and Coffee, Instant Noodles, Soup, 1500 Watt with Auto Shut- off Feature - (Silver)",Home&Kitchen,1545.0,809.0,736.0,47.637540453074436,3.7,False
NutriPro Juicer Mixer Grinder - Smoothie Maker - 500 Watts (3 Jars 2 Blades),Home&Kitchen,5000.0,1969.0,3031.0,60.62,4.1,False
"Philips GC026/30 Fabric Shaver, Lint Remover for Woolen Sweaters, Blankets, Jackets/Burr Remover Pill Remover from Carpets, Curtains (White)",Home&Kitchen,1695.0,1490.0,205.0,12.094395280235988,4.4,False
"Havells Cista Room Heater, White, 2000 Watts",Home&Kitchen,3945.0,2499.0,1446.0,36.653992395437264,3.8,False
"AGARO Regal 800 Watts Handheld Vacuum Cleaner, Lightweight & Durable Body, Small/Mini Size ( Black)",Home&Kitchen,2099.0,1665.0,434.0,20.67651262505955,4.0,False
Philips Viva Collection HD4928/01 2100-Watt Induction Cooktop with Feather Touch Sensor and Crystal Glass Plate (Black),Home&Kitchen,5295.0,3229.0,2066.0,39.017941454202074,4.2,False
Pigeon By Stovekraft ABS Plastic Acer Plus Induction Cooktop 1800 Watts With Feather Touch Control - Black,Home&Kitchen,3595.0,1799.0,1796.0,49.95827538247566,3.8,False
"AGARO Esteem Multi Kettle 1.2 Litre, 600W with 3 Heating Modes & Rapid Boil Technology",Home&Kitchen,1699.0,1260.0,439.0,25.83872866391995,4.2,False
"Bajaj Minor 1000 Watts Radiant Room Heater (Steel, ISI Approved)",Home&Kitchen,1129.0,749.0,380.0,33.65810451727192,4.0,False
"Butterfly Jet Elite Mixer Grinder, 750W, 4 Jars (Grey)",Home&Kitchen,5795.0,3499.0,2296.0,39.62036238136324,3.9,False
"SOFLIN Egg Boiler Electric Automatic Off 7 Egg Poacher for Steaming, Cooking, Boiling and Frying (400 Watts, Blue)",Home&Kitchen,999.0,379.0,620.0,62.06206206206206,4.3,False
"Lifelong LLQH925 Dyno Quartz Heater 2 Power settings Tip Over Cut-off Switch 800 Watt Silent operation Power Indicator 2 Rod Room Heater (1 Year Warranty, Grey)",Home&Kitchen,2400.0,1099.0,1301.0,54.208333333333336,3.8,False
"Amazon Basics 1500 W Electric Kettle (Stainless Steel Body, 1.5 L)",Home&Kitchen,1299.0,749.0,550.0,42.34026173979984,4.0,False
"Prestige Sandwich Maker PGMFD 01, Black",Home&Kitchen,1299.0,1299.0,0.0,0.0,4.2,False
"Orient Electric Fabrijoy DIFJ10BP 1000-Watt Dry Iron, Non-Stick (White and Blue)",Home&Kitchen,1090.0,549.0,541.0,49.63302752293578,4.2,False
"Lifelong LLFH921 Regalia 2000 W Fan Heater, 3 Air Settings, Room Heater with Overheating Protection, 1 Year Warranty ( White, (ISI Certified, Ideal for small to medium room/area)",Home&Kitchen,2000.0,899.0,1101.0,55.05,3.6,False
"Philips GC181 Heavy Weight 1000-Watt Dry Iron, Pack of 1",Home&Kitchen,1545.0,1321.0,224.0,14.498381877022654,4.3,False
"Bulfyss USB Rechargeable Lint Remover Fabric Shaver Pet Hair Remover, Effectively and Quickly Remove Fuzz for Clothes, Sweater, Couch, Sofa, Blanket, Curtain, Wool, Cashmere (Grey, 1 Year Warranty)",Home&Kitchen,1999.0,1099.0,900.0,45.02251125562781,4.0,False
"Bajaj DX-7 1000W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, White",Home&Kitchen,875.0,775.0,100.0,11.428571428571429,4.2,False
"Bajaj New Shakti Neo 25L Vertical Storage Water Heater (Geyser 25 Litres) 4 Star BEE Rated Heater For Water Heating with Titanium Armour, Swirl Flow Technology, Glasslined Tank(White), 1 Yr Warranty",Home&Kitchen,15270.0,6299.0,8971.0,58.74918140144073,4.1,False
"PHILIPS Handheld Garment Steamer STH3000/20 - Compact & Foldable, Convenient Vertical Steaming, 1000 Watt Quick Heat Up, up to 20g/min, Kills 99.9%* Bacteria (Reno Blue), Small",Home&Kitchen,4195.0,3190.0,1005.0,23.95709177592372,4.0,False
"Room Heater Warmer Wall-Outlet 400 Watts Electric Handy Room Heater (Room Heaters Home for Bedroom, Reading Books, Work, bathrooms, Rooms, Offices, Home Offices,2022",Home&Kitchen,1989.0,799.0,1190.0,59.82905982905983,4.3,False
"Wonderchef Nutri-blend Mixer, Grinder & Blender | Powerful 400W 22000 RPM motor | Stainless steel Blades | 2 unbreakable jars | 2 Years warranty | Online recipe book by Chef Sanjeev Kapoor | Black",Home&Kitchen,5000.0,2699.0,2301.0,46.02,4.0,False
USHA Armor AR1100WB 1100 W Dry Iron with Black Weilburger Soleplate (Purple),Home&Kitchen,990.0,599.0,391.0,39.494949494949495,3.9,False
Butterfly EKN 1.5-Litre Electric Kettle (Silver with Black),Home&Kitchen,1111.0,749.0,362.0,32.58325832583258,4.2,False
Crompton Arno Neo 15-L 5 Star Rated Storage Water Heater (Geyser) with Advanced 3 Level Safety (Grey),Home&Kitchen,10400.0,6199.0,4201.0,40.394230769230774,4.1,False
Borosil Chef Delite BCH20DBB21 300-Watt Chopper (Black),Home&Kitchen,2490.0,1819.0,671.0,26.947791164658636,4.4,False
KENT 16055 Amaze Cool Touch Electric Kettle 1.8 L 1500 W | Plastic Outer & Stainless Steel Inside body | Auto shut off Over heating protection | Multipurpose hot water Kettle | 1 Year Warranty,Home&Kitchen,1900.0,1199.0,701.0,36.89473684210526,4.0,False
Prestige IRIS Plus 750 watt mixer grinder,Home&Kitchen,6295.0,3249.0,3046.0,48.387609213661634,3.8,False
"Simxen Egg Boiler Electric Automatic Off 7 Egg Poacher for Steaming, Cooking Also Boiling and Frying 400 W (Blue, Pink)",Home&Kitchen,999.0,349.0,650.0,65.06506506506507,4.0,False
"Amazon Basics 2000/1000 Watt Room Heater with Adjustable Thermostat (ISI certified, White color, Ideal for small to medium room/area)",Home&Kitchen,1699.0,1049.0,650.0,38.25779870512066,3.1,False
"HealthSense Weight Machine for Kitchen, Kitchen Food Weighing Scale for Health, Fitness, Home Baking & Cooking with Hanging Design, Touch Button, Tare Function & 1 Year Warranty â€“ Chef-Mate KS 40",Home&Kitchen,1500.0,799.0,701.0,46.733333333333334,4.3,False
"Bajaj New Shakti Neo 10L Vertical Storage Water Heater (Geyser 10 Litres) 4 Star BEE Rated Heater For Water Heating with Titanium Armour, Swirl Flow Technology, Glasslined Tank(White), 1 Yr Warranty",Home&Kitchen,9650.0,4999.0,4651.0,48.196891191709845,4.2,False
Bosch Pro 1000W Mixer Grinder MGM8842MIN - Black,Home&Kitchen,10590.0,6999.0,3591.0,33.90934844192635,4.4,False
"Bulfyss Stainless Steel Digital Kitchen Weighing Scale & Food Weight Machine for Diet, Nutrition, Health, Fitness, Baking & Cooking (5Kgs, Stainless Steel, 2 Years Warranty)",Home&Kitchen,1999.0,799.0,1200.0,60.030015007503756,4.1,False
"VR 18 Pcs - 3 Different Size Plastic Food Snack Bag Pouch Clip Sealer Large, Medium, Small Plastic Snack Seal Sealing Bag Clips Vacuum Sealer (Set of 18, Multi-Color) (Multicolor)",Home&Kitchen,89.0,89.0,0.0,0.0,4.2,False
Orient Electric Apex-FX 1200mm Ultra High Speed 400 RPM Ceiling Fan (Brown),Home&Kitchen,2485.0,1400.0,1085.0,43.66197183098591,4.1,False
"PrettyKrafts Folding Laundry Basket for Clothes with Lid & Handle, Toys Organiser, 75 Litre, (Pack of 1), Mushroom Print",Home&Kitchen,899.0,355.0,544.0,60.51167964404895,4.1,False
"Bajaj Majesty RX11 2000 Watts Heat Convector Room Heater (White, ISI Approved)",Home&Kitchen,3279.0,2169.0,1110.0,33.85178408051235,4.1,False
"Eureka Forbes Trendy Zip 1000 Watts powerful suction vacuum cleaner with resuable dust bag & 5 accessories,1 year warrantycompact,light weight & easy to use (Black)",Home&Kitchen,3799.0,2799.0,1000.0,26.322716504343248,3.9,False
"Pigeon by Stovekraft Quartz Electric Kettle (14299) 1.7 Litre with Stainless Steel Body, used for boiling Water, making tea and coffee, instant noodles, soup etc. 1500 Watt (Silver)",Home&Kitchen,1249.0,899.0,350.0,28.022417934347477,3.9,False
Maharaja Whiteline Lava Neo 1200-Watts Halogen Heater (White and Red),Home&Kitchen,5000.0,2499.0,2501.0,50.019999999999996,3.8,False
Crompton Gracee 5-L Instant Water Heater (Geyser),Home&Kitchen,7299.0,3599.0,3700.0,50.69187559939717,4.0,False
"Bajaj DX-2 600W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, Black",Home&Kitchen,625.0,499.0,126.0,20.16,4.2,False
Bajaj Waterproof 1500 Watts Immersion Rod Heater,Home&Kitchen,1020.0,653.0,367.0,35.98039215686274,4.1,False
"AGARO Supreme High Pressure Washer, 1800 Watts, 120 Bars, 6.5L/Min Flow Rate, 8 Meters Outlet Hose, Portable, for Car,Bike and Home Cleaning Purpose, Black and Orange",Home&Kitchen,8990.0,4789.0,4201.0,46.72969966629588,4.3,False
"Bajaj Deluxe 2000 Watts Halogen Room Heater (Steel, ISI Approved), Multicolor",Home&Kitchen,1639.0,1409.0,230.0,14.032946918852959,3.7,False
Orpat HHB-100E WOB 250-Watt Hand Blender (White),Home&Kitchen,899.0,753.0,146.0,16.240266963292544,4.2,False
"GILTON Egg Boiler Electric Automatic Off 7 Egg Poacher for Steaming, Cooking Also Boiling and Frying, Multi Color",Home&Kitchen,1199.0,353.0,846.0,70.55879899916597,4.3,False
"HealthSense Chef-Mate KS 33 Digital Kitchen Weighing Scale & Food Weight Machine for Health, Fitness, Home Baking & Cooking with Free Bowl, 1 Year Warranty & Batteries Included",Home&Kitchen,1899.0,1099.0,800.0,42.1274354923644,4.3,False
"PHILIPS Digital Air Fryer HD9252/90 with Touch Panel, uses up to 90% less fat, 7 Pre-set Menu, 1400W, 4.1 Liter, with Rapid Air Technology (Black), Large",Home&Kitchen,11595.0,8799.0,2796.0,24.113842173350584,4.4,False
"Milton Go Electro 2.0 Stainless Steel Electric Kettle, 1 Piece, 2 Litres, Silver | Power Indicator | 1500 Watts | Auto Cut-off | Detachable 360 Degree Connector | Boiler for Water",Home&Kitchen,1750.0,1345.0,405.0,23.142857142857142,3.8,False
Philips Daily Collection HD2582/00 830-Watt 2-Slice Pop-up Toaster (White),Home&Kitchen,2095.0,2095.0,0.0,0.0,4.5,False
Crompton Insta Comfy 800 Watt Room Heater with 2 Heat Settings(Grey Blue),Home&Kitchen,2300.0,1498.0,802.0,34.869565217391305,3.8,False
USHA Heat Convector 812 T 2000-Watt with Instant Heating Feature (Black),Home&Kitchen,2990.0,2199.0,791.0,26.45484949832776,3.8,False
"Philips HL7756/00 Mixer Grinder, 750W, 3 Jars (Black)",Home&Kitchen,4295.0,3699.0,596.0,13.876600698486612,4.1,False
"Kuber Industries Waterproof Round Non Wovan Laundry Bag/Hamper|Metalic Printed With Handles|Foldable Bin & 45 Liter Capicity|Size 37 x 37 x 49, Pack of 1 (Beige & Brown)-KUBMART11450",Home&Kitchen,199.0,177.0,22.0,11.055276381909549,4.1,False
"Lifelong LLMG93 500 Watt Duos Mixer Grinder, 2 Stainless Steel Jar (Liquidizing and Chutney Jar)| ABS Body, Stainless Steel Blades, 3 Speed Options with Whip (1 Year Warranty, Black)",Home&Kitchen,2499.0,1149.0,1350.0,54.021608643457384,3.8,False
IKEA Frother for Milk,Home&Kitchen,499.0,244.0,255.0,51.10220440881763,3.3,False
"Crompton Insta Comfort Heater 2000 Watts Heat Convector with Adjustable Thermostats, Hybrid Cyan, Standard (â€ŽACGRH- INSTACOMFORT)",Home&Kitchen,2400.0,1959.0,441.0,18.375,4.0,False
Lint Remover Woolen Clothes Lint Extractor Battery Lint Removing Machine Bhur Remover,Home&Kitchen,749.0,319.0,430.0,57.409879839786385,4.6,True
"Pigeon Kessel Multipurpose Kettle (12173) 1.2 litres with Stainless Steel Body, used for boiling Water and milk, Tea, Coffee, Oats, Noodles, Soup etc. 600 Watt (Black & Silver)",Home&Kitchen,1775.0,1499.0,276.0,15.549295774647886,3.9,False
"C (DEVICE) Lint Remover for Woolen Clothes, Electric Lint Remover, Best Lint Shaver for Clothes Pack of 1",Home&Kitchen,1599.0,469.0,1130.0,70.66916823014384,3.7,False
Pigeon by Stovekraft 2 Slice Auto Pop up Toaster. A Smart Bread Toaster for Your Home (750 Watt) (black),Home&Kitchen,1795.0,1099.0,696.0,38.77437325905292,4.2,False
"Bajaj OFR Room Heater, 13 Fin 2900 Watts Oil Filled Room Heater with 400W PTC Ceramic Fan Heater, ISI Approved (Majesty 13F Plus Black)",Home&Kitchen,15999.0,9590.0,6409.0,40.05875367210451,4.1,False
"Luminous Vento Deluxe 150 mm Exhaust Fan for Kitchen, Bathroom with Strong Air Suction, Rust Proof Body and Dust Protection Shutters (2-Year Warranty, White)",Home&Kitchen,1490.0,999.0,491.0,32.95302013422819,4.1,False
"Wipro Vesta 1.8 litre Cool touch electric Kettle with Auto cut off | Double Layer outer body | Triple Protection - Dry Boil, Steam & Over Heat |Stainless Steel Inner Body | (Black, 1500 Watt)",Home&Kitchen,1999.0,1299.0,700.0,35.01750875437719,3.8,False
"Kitchen Mart Stainless Steel South Indian Filter Coffee Drip Maker, Madras Kappi, Drip Decotion Maker160ml (2 Cup)",Home&Kitchen,499.0,292.0,207.0,41.48296593186373,4.1,False
"Ikea 903.391.72 Polypropylene Plastic Solid Bevara Sealing Clip (Multicolour) - 30 Pack, Adjustable",Home&Kitchen,299.0,160.0,139.0,46.48829431438127,4.6,False
HUL Pureit Germkill kit for Classic 23 L water purifier - 1500 L Capacity,Home&Kitchen,600.0,600.0,0.0,0.0,4.1,False
HUL Pureit Germkill kit for Classic 23 L water purifier - 3000 L Capacity,Home&Kitchen,1130.0,1130.0,0.0,0.0,4.2,False
Prestige Iris 750 Watt Mixer Grinder with 3 Stainless Steel Jar + 1 Juicer Jar (White and Blue),Home&Kitchen,6295.0,3249.0,3046.0,48.387609213661634,3.9,False
"Preethi Blue Leaf Diamond MG-214 mixer grinder 750 watt (Blue/White), 3 jars & Flexi Lid, FBT motor with 2yr Guarantee & Lifelong Free Service",Home&Kitchen,9455.0,3599.0,5856.0,61.935483870967744,4.1,False
Themisto 350 Watts Egg Boiler-Blue,Home&Kitchen,699.0,368.0,331.0,47.35336194563662,4.1,False
"Butterfly Smart Mixer Grinder, 750W, 4 Jars (Grey)",Home&Kitchen,4999.0,3199.0,1800.0,36.00720144028806,4.0,False
"KENT Smart Multi Cooker Cum Kettle 1.2 Liter 800 Watts, Electric Cooker with Steamer & Boiler for Idlis, Instant Noodles, Momos, Eggs, & Steam Vegetables, Inner Stainless Steel & Cool Touch Outer Body",Home&Kitchen,2900.0,1599.0,1301.0,44.862068965517246,3.7,False
"InstaCuppa Portable Blender for Smoothie, Milk Shakes, Crushing Ice and Juices, USB Rechargeable Personal Blender Machine for Kitchen with 2000 mAh Rechargeable Battery, 150 Watt Motor, 400 ML",Home&Kitchen,2499.0,1999.0,500.0,20.00800320128051,4.1,False
USHA EI 1602 1000 W Lightweight Dry Iron with Non-Stick Soleplate (Multi-colour),Home&Kitchen,1190.0,616.0,574.0,48.23529411764706,4.1,False
KENT 16044 Hand Blender Stainless Steel 400 W | Variable Speed Control | Easy to Clean and Store | Low Noise Operation,Home&Kitchen,2100.0,1499.0,601.0,28.61904761904762,4.1,False
"White Feather Portable Heat Sealer Mini Sealing Machine for Food Storage Vacuum Bag, Chip, Plastic, Snack Bags, Package Home Closer Storage Tool (Multicolor) Random Colour",Home&Kitchen,499.0,199.0,300.0,60.120240480961925,3.3,False
Crompton IHL 152 1500-Watt Immersion Water Heater with Copper Heating Element (Black),Home&Kitchen,825.0,610.0,215.0,26.060606060606062,4.1,False
"InstaCuppa Rechargeable Mini Electric Chopper - Stainless Steel Blades, One Touch Operation, for Mincing Garlic, Ginger, Onion, Vegetable, Meat, Nuts, (White, 250 ML, Pack of 1, 45 Watts)",Home&Kitchen,1499.0,999.0,500.0,33.3555703802535,4.1,False
Philips PowerPro FC9352/01 Compact Bagless Vacuum Cleaner (Blue),Home&Kitchen,9995.0,8999.0,996.0,9.964982491245623,4.4,False
"SAIELLIN Electric Lint Remover for Clothes Fabric Shaver Lint Shaver for Woolen Clothes Blanket Jackets Stainless Steel Blades, Clothes and Furniture Lint Roller for Fabrics Portable Lint Shavers (White Orange)",Home&Kitchen,999.0,453.0,546.0,54.65465465465466,4.3,False
"Cookwell Bullet Mixer Grinder (5 Jars, 3 Blades, Silver)",Home&Kitchen,6000.0,2464.0,3536.0,58.93333333333334,4.1,False
"Prestige PRWO 1.8-2 700-Watts Delight Electric Rice Cooker with 2 Aluminium Cooking Pans - 1.8 Liters, White",Home&Kitchen,3945.0,2719.0,1226.0,31.077313054499367,3.7,False
"Swiffer Instant Electric Water Heater Faucet Tap Home-Kitchen Instantaneous Water Heater Tank less for Tap, LED Electric Head Water Heaters Tail Gallon Comfort(3000W) ((Pack of 1))",Home&Kitchen,1999.0,1439.0,560.0,28.01400700350175,4.8,False
"InstaCuppa Portable Blender for Smoothie, Milk Shakes, Crushing Ice and Juices, USB Rechargeable Personal Blender Machine for Kitchen with 4000 mAh Rechargeable Battery, 230 Watt Motor, 500 ML",Home&Kitchen,3499.0,2799.0,700.0,20.005715918833953,4.5,False
"Lifelong LLWH106 Flash 3 Litres Instant Water Heater for Home Use, 8 Bar Pressure,Power On/Off Indicator and Advanced Safety, (3000W, ISI Certified, 2 Years Warranty)",Home&Kitchen,5550.0,2088.0,3462.0,62.37837837837837,4.0,False
"Hindware Atlantic Compacto 3 Litre Instant water heater with Stainless Steel Tank, Robust Construction, Pressure Relief Valve And I-thermostat Feature (White And Grey)",Home&Kitchen,4590.0,2399.0,2191.0,47.734204793028326,4.1,False
ATOM Selves-MH 200 GM Digital Pocket Scale,Home&Kitchen,499.0,308.0,191.0,38.276553106212425,3.9,False
Crompton InstaBliss 3-L Instant Water Heater (Geyser) with Advanced 4 Level Safety,Home&Kitchen,4400.0,2599.0,1801.0,40.93181818181818,4.1,False
"Croma 1100 W Dry Iron with Weilburger Dual Soleplate Coating (CRSHAH702SIR11, White)",Home&Kitchen,1000.0,479.0,521.0,52.1,4.2,False
"Lint Roller with 40 Paper Sheets, 22 x 5 cm (Grey)",Home&Kitchen,299.0,245.0,54.0,18.06020066889632,4.1,False
"Portable Lint Remover Pet Fur Remover Clothes Fuzz Remover Pet Hairball Quick Epilator Shaver Removing Dust Pet Hair from Clothing Furniture Perfect for Clothing,Furniture,Couch,Carpet (Standard)",Home&Kitchen,799.0,179.0,620.0,77.59699624530664,3.5,False
atomberg Renesa 1200mm BLDC Motor with Remote 3 Blade Energy Saving Ceiling Fan (Matt Black),Home&Kitchen,5190.0,3569.0,1621.0,31.233140655105974,4.3,False
"Pigeon by Stovekraft Amaze Plus Electric Kettle (14313) with Stainless Steel Body, 1.8 litre, used for boiling Water, making tea and coffee, instant noodles, soup etc. 1500 Watt (Silver)",Home&Kitchen,1345.0,699.0,646.0,48.02973977695167,3.9,False
Usha CookJoy (CJ1600WPC) 1600 Watt Induction cooktop (Black),Home&Kitchen,4000.0,2089.0,1911.0,47.775,4.2,False
"Reffair AX30 [MAX] Portable Air Purifier for Car, Home & Office | Smart Ionizer Function | H13 Grade True HEPA Filter [Internationally Tested] Aromabuds Fragrance Option - Black",Car&Motorbike,4000.0,2339.0,1661.0,41.525,3.8,False
!!1000 Watt/2000-Watt Room Heater!! Fan Heater!!Pure White!!HN-2500!!Made in India!!,Home&Kitchen,1599.0,784.0,815.0,50.96935584740463,4.5,True
"Eureka Forbes Wet & Dry Ultimo 1400 Watts Multipurpose Vacuum Cleaner,Power Suction & Blower with 20 litres Tank Capacity,6 Accessories,1 Year Warranty,Compact,Light Weight & Easy to use (Red)",Home&Kitchen,9999.0,5499.0,4500.0,45.004500450045,3.8,False
Activa Heat-Max 2000 Watts Room Heater (White color ) with ABS body,Home&Kitchen,1990.0,899.0,1091.0,54.82412060301508,4.1,False
"PHILIPS HL1655/00 Hand Blender, White Jar 250W",Home&Kitchen,1695.0,1695.0,0.0,0.0,4.2,False
"Bajaj DX-2 600W Dry Iron with Advance Soleplate and Anti-Bacterial German Coating Technology, Grey",Home&Kitchen,940.0,499.0,441.0,46.91489361702128,4.1,False
V-Guard Zio Instant Water Geyser | 3 Litre | 3000 W Heating | White-Blue | | 2 Year Warranty,Home&Kitchen,4700.0,2699.0,2001.0,42.57446808510638,4.2,False
Homeistic Applienceâ„¢ Instant Electric Water Heater Faucet Tap For Kitchen And Bathroom Sink Digital Water Heating Tap with Shower Head ABS Body- Shock Proof (Pack Of 1. White),Home&Kitchen,2999.0,1448.0,1551.0,51.717239079693236,4.5,True
"Kitchenwell 18Pc Plastic Food Snack Bag Pouch Clip Sealer for Keeping Food Fresh for Home, Kitchen, Camping Snack Seal Sealing Bag Clips (Multi-Color) | (Pack of 18)|",Home&Kitchen,79.0,79.0,0.0,0.0,4.0,False
Havells Instanio 10 Litre Storage Water Heater with Flexi Pipe and Free installation (White Blue),Home&Kitchen,14290.0,6990.0,7300.0,51.08467459762072,4.4,False
Prestige PIC 16.0+ 1900W Induction Cooktop with Soft Touch Push Buttons (Black),Home&Kitchen,3945.0,2698.0,1247.0,31.609632446134345,4.0,False
"AGARO 33398 Rapid 1000-Watt, 10-Litre Wet & Dry Vacuum Cleaner, with Blower Function (Red & Black)",Home&Kitchen,5999.0,3199.0,2800.0,46.67444574095683,4.0,False
KENT 16026 Electric Kettle Stainless Steel 1.8 L | 1500W | Superfast Boiling | Auto Shut-Off | Boil Dry Protection | 360Â° Rotating Base | Water Level Indicator,Home&Kitchen,1950.0,1199.0,751.0,38.51282051282051,3.9,False
"SKYTONE Stainless Steel Electric Meat Grinders with Bowl 700W Heavy for Kitchen Food Chopper, Meat, Vegetables, Onion , Garlic Slicer Dicer, Fruit & Nuts Blender (2L, 700 Watts)",Home&Kitchen,2799.0,1414.0,1385.0,49.48195784208646,4.0,False
KENT 16088 Vogue Electric Kettle 1.8 Litre 1500 W | Stainless Steel body | Auto shut off over heating protection | 1 Year Warranty,Home&Kitchen,1950.0,999.0,951.0,48.769230769230774,3.8,False
"Eureka Forbes Supervac 1600 Watts Powerful Suction,bagless Vacuum Cleaner with cyclonic Technology,7 Accessories,1 Year Warranty,Compact,Lightweight & Easy to use (Red)",Home&Kitchen,9999.0,5999.0,4000.0,40.00400040004,4.2,False
"Mi Air Purifier 3 with True HEPA Filter, removes air pollutants, smoke, odor, bacteria & viruses with 99.97% efficiency, coverage area up to 484 sq. ft., Wi-Fi & Voice control - Alexa/GA (white)",Home&Kitchen,12999.0,9970.0,3029.0,23.301792445572737,4.3,False
"Tata Swach Bulb 6000-Litre Cartridge, 1 Piece, White, Hollow Fiber Membrane",Home&Kitchen,699.0,698.0,1.0,0.14306151645207438,4.2,False
Havells Ambrose 1200mm Ceiling Fan (Gold Mist Wood),Home&Kitchen,3190.0,2199.0,991.0,31.065830721003135,4.3,False
"PrettyKrafts Laundry Bag / Basket for Dirty Clothes, Folding Round Laundry Bag,Set of 2, Black Wave",Home&Kitchen,799.0,320.0,479.0,59.94993742177722,4.2,False
"FABWARE Lint Remover for Clothes - Sticky Lint Roller for Clothes, Furniture, Wool, Coat, Car Seats, Carpet, Fabric, Dust Cleaner, Pet Hair Remover with 1 Handle & 1 Refill Total 60 Sheets & 1 Cover",Home&Kitchen,499.0,298.0,201.0,40.28056112224449,4.4,False
Brayden Fito Atom Rechargeable Smoothie Blender with 2000 mAh Battery and 3.7V Motor with 400ml Tritan Jar (Blue),Home&Kitchen,1499.0,1199.0,300.0,20.0133422281521,3.8,False
Bajaj Frore 1200 mm Ceiling Fan (Brown),Home&Kitchen,2660.0,1399.0,1261.0,47.40601503759399,4.1,False
"Venus Digital Kitchen Weighing Scale & Food Weight Machine for Health, Fitness, Home Baking & Cooking Scale, 2 Year Warranty & Battery Included (Weighing Scale Without Bowl) Capacity 10 Kg, 1 Gm",Home&Kitchen,2799.0,599.0,2200.0,78.59949982136477,3.9,False
Bajaj ATX 4 750-Watt Pop-up Toaster (White),Home&Kitchen,1499.0,1499.0,0.0,0.0,4.3,False
"Coway Professional Air Purifier for Home, Longest Filter Life 8500 Hrs, Green True HEPA Filter, Traps 99.99% Virus & PM 0.1 Particles, Warranty 7 Years (AirMega 150 (AP-1019C))",Home&Kitchen,59900.0,14400.0,45500.0,75.95993322203672,4.4,False
